,Date,Open,High,Low,Close,Volume
378,05-07-2016,13.98200035,14.30266666,13.86666679,14.26533318,77629500
379,06-07-2016,14,14.34866714,13.9333334,14.29599953,73798500
380,07-07-2016,14.20666695,14.5413332,14.20066738,14.39599991,54180000
381,08-07-2016,14.52000046,14.65400028,14.30000019,14.45199966,61122000
382,11-07-2016,14.66399956,15.11866665,14.63399982,14.98533344,81447000
383,12-07-2016,14.93999958,15.16666698,14.88133335,14.9766674,68569500
384,13-07-2016,15.03333282,15.03933334,14.68599987,14.83533287,53506500
385,14-07-2016,14.87466717,14.99600029,14.73666668,14.76866722,40137000
386,15-07-2016,14.83466721,14.85000038,14.64266682,14.69333267,33513000
387,18-07-2016,14.64266682,15.13933277,14.55333328,15.08333302,51181500
388,19-07-2016,15,15.2733326,14.98333263,15.01733303,46726500
389,20-07-2016,15.09799957,15.31999969,15,15.22399998,38527500
390,21-07-2016,15.0666666,15.18999958,14.60666656,14.69999981,66430500
391,22-07-2016,14.79933262,14.96666718,14.59200001,14.81799984,38695500
392,25-07-2016,14.81799984,15.42599964,14.75800037,15.33399963,67360500
393,26-07-2016,15.17933273,15.33333302,15.02000046,15.30066681,51450000
394,27-07-2016,15.28933334,15.55733299,15.12800026,15.23266697,43335000
395,28-07-2016,15.19666672,15.38399982,15.10666656,15.3739996,36286500
396,29-07-2016,15.38000011,15.68533325,15.34933281,15.65266705,46062000
397,01-08-2016,15.69999981,15.7753334,15.29199982,15.33399963,60244500
398,02-08-2016,15.2913332,15.32466698,14.76000023,15.14666653,59016000
399,03-08-2016,15.15799999,15.31333256,14.94733334,15.05266666,58317000
400,04-08-2016,15.04599953,15.39066696,14.80333328,15.3739996,62205000
401,05-08-2016,15.33333302,15.46666718,15.15999985,15.33533287,48078000
402,08-08-2016,15.19999981,15.30666733,15.07266712,15.07733345,33954000
403,09-08-2016,15.12133312,15.43599987,15.10999966,15.27200031,33117000
404,10-08-2016,15.2159996,15.32466698,14.9746666,15.04333305,35074500
405,11-08-2016,15.07800007,15.17133331,14.89400005,14.99400043,28213500
406,12-08-2016,15.02733326,15.10999966,14.93599987,15.04066658,27202500
407,15-08-2016,15.06799984,15.30000019,14.99533272,15.03933334,30514500
408,16-08-2016,15.03266716,15.14599991,14.89400005,14.90733337,34006500
409,17-08-2016,14.95533276,14.98866653,14.85333347,14.88266659,26806500
410,18-08-2016,14.92133331,15.04399967,14.81933308,14.90066719,25717500
411,19-08-2016,14.90266705,15.01133347,14.83533287,15,24892500
412,22-08-2016,14.94466686,15.0073328,14.8453331,14.86200047,30982500
413,23-08-2016,14.95466709,15.23266697,14.85333347,14.98933315,71766000
414,24-08-2016,15.13666725,15.14333344,14.81466675,14.84133339,38560500
415,25-08-2016,14.8739996,14.92000008,14.71800041,14.73066711,26437500
416,26-08-2016,14.80933285,14.85733318,14.5880003,14.66600037,33585000
417,29-08-2016,14.67666721,14.69333267,14.33333302,14.34666729,48994500
418,30-08-2016,14.40733337,14.40733337,14.03466702,14.08933258,47533500
419,31-08-2016,14.02866745,14.17333317,13.90999985,14.13399982,49147500
420,01-09-2016,13.93400002,14.07333279,13.36666679,13.3846674,119146500
421,02-09-2016,13.48866653,13.5466671,13.07999992,13.18533325,89661000
422,06-09-2016,13.26799965,13.55000019,13.26666737,13.52200031,65859000
423,07-09-2016,13.69999981,13.76666737,13.38066673,13.44733334,54613500
424,08-09-2016,13.30333328,13.32600021,13.09066677,13.15733337,50668500
425,09-09-2016,13.27266693,13.32800007,12.91333294,12.96466732,56355000
426,12-09-2016,13,13.42466736,12.93999958,13.22000027,55728000
427,13-09-2016,13.13733292,13.23266697,12.89666653,13.06999969,53841000
428,14-09-2016,13.05000019,13.19466686,12.99066734,13.09399986,33817500
429,15-09-2016,13.09933281,13.50133324,13.09333324,13.36133289,46158000
430,16-09-2016,13.36133289,13.71333313,13.26666737,13.69333267,46617000
431,19-09-2016,13.80000019,13.96199989,13.66666698,13.75599957,34492500
432,20-09-2016,13.78999996,13.85000038,13.59399986,13.64266682,36157500
433,21-09-2016,13.75800037,13.80000019,13.43733311,13.68133259,39502500
434,22-09-2016,13.76000023,13.81866741,13.53333282,13.76200008,35743500
435,23-09-2016,13.73266697,14.01200008,13.71133327,13.82999992,43578000
436,26-09-2016,13.76666737,14.0666666,13.76666737,13.93266678,35916000
437,27-09-2016,13.9766674,13.99866676,13.64066696,13.72066689,50598000
438,28-09-2016,13.83399963,13.88333321,13.68400002,13.75133324,31326000
439,29-09-2016,13.70666695,13.82199955,13.37199974,13.38000011,40905000
440,30-09-2016,13.48066711,13.66533279,13.30333328,13.60200024,38794500
441,03-10-2016,14.15333271,14.37800026,13.88333321,14.24666691,89998500
442,04-10-2016,14.20666695,14.22133255,13.92133331,14.09399986,53122500
443,05-10-2016,14.149333,14.21000004,13.87466717,13.89733315,28162500
444,06-10-2016,13.49733257,13.61400032,13.34733295,13.39999962,70551000
445,07-10-2016,13.39999962,13.42133331,13.05333328,13.10733318,52395000
446,10-10-2016,13.42333317,13.60933304,13.31066704,13.39666653,49744500
447,11-10-2016,13.45666695,13.47999954,13.22066689,13.34000015,34926000
448,12-10-2016,13.39666653,13.59200001,13.36133289,13.43400002,29560500
449,13-10-2016,13.36666679,13.39333344,13.13666725,13.34933281,37419000
450,14-10-2016,13.37733269,13.42866707,13.08666706,13.100667,64048500
451,17-10-2016,13.13666725,13.22599983,12.80000019,12.93066692,68311500
452,18-10-2016,13.06599998,13.29800034,12.88399982,13.2733326,85207500
453,19-10-2016,13.31599998,13.77733326,13.20400047,13.57066727,104868000
454,20-10-2016,13.4746666,13.53333282,13.13666725,13.2733326,76093500
455,21-10-2016,13.23999977,13.43799973,13.16066742,13.33933258,44151000
456,24-10-2016,13.39999962,13.59666729,13.35000038,13.51733303,41274000
457,25-10-2016,13.52666664,13.64599991,13.41333294,13.48933315,36675000
458,26-10-2016,13.39999962,13.54599953,13.34000015,13.48266697,84492000
459,27-10-2016,14.08933258,14.24666691,13.44333267,13.600667,196405500
460,28-10-2016,13.60000038,13.68799973,13.32199955,13.33133316,64201500
461,31-10-2016,13.49933338,13.49933338,13.0539999,13.18200016,70384500
462,01-11-2016,13.20266724,13.23333263,12.54066658,12.7193327,105900000
463,02-11-2016,12.67000008,12.84666729,12.50066662,12.53466702,63801000
464,03-11-2016,12.60000038,12.76466656,12.4693327,12.49466705,39795000
465,04-11-2016,12.60000038,12.89733315,12.39733315,12.70400047,77190000
466,07-11-2016,12.90600014,12.95266724,12.67000008,12.88066673,58051500
467,08-11-2016,12.91933346,13.16600037,12.75066662,12.99600029,49014000
468,09-11-2016,12.4586668,12.80000019,12.26333332,12.67066669,122596500
469,10-11-2016,12.73666668,12.77400017,12.02799988,12.35666656,101254500
470,11-11-2016,12.28266716,12.59200001,12.19999981,12.57066727,59827500
471,14-11-2016,12.53333282,12.55000019,11.87933254,12.09666729,98283000
472,15-11-2016,12.18533325,12.42866707,12.13666725,12.25133324,58530000
473,16-11-2016,12.17666721,12.31533337,12.08066654,12.26200008,51516000
474,17-11-2016,12.23266697,12.63266659,12.14066696,12.57733345,73306500
475,18-11-2016,12.71000004,12.86666679,12.33333302,12.33466721,78154500
476,21-11-2016,12.33600044,12.59266663,12.29399967,12.30133343,65415000
477,22-11-2016,12.38933277,12.76466656,12.24733257,12.74466705,84051000
478,23-11-2016,12.70733261,13.04266739,12.60000038,12.8760004,73378500
479,25-11-2016,12.90933323,13.149333,12.90933323,13.10999966,35491500
480,28-11-2016,13.03199959,13.28999996,12.97000027,13.07466698,67938000
481,29-11-2016,13.03733253,13.1153326,12.63333321,12.63799953,66589500
482,30-11-2016,12.73333263,12.79266739,12.5,12.62666702,53206500
483,01-12-2016,12.55000019,12.56866741,12.0666666,12.12533283,76896000
484,02-12-2016,12.19200039,12.32533264,12,12.09799957,60634500
485,05-12-2016,12.16733265,12.59266663,12.16733265,12.4533329,61083000
486,06-12-2016,12.36800003,12.4386673,12.17866707,12.39000034,50874000
487,07-12-2016,12.40999985,12.89333344,12.33333302,12.87666702,81928500
488,08-12-2016,12.80333328,12.83333302,12.63599968,12.81933308,47911500
489,09-12-2016,12.7246666,12.92266655,12.72066689,12.81200027,40837500
490,12-12-2016,12.85333347,12.96133327,12.74533272,12.82866669,36583500
491,13-12-2016,12.87866688,13.41866684,12.86666679,13.21000004,102358500
492,14-12-2016,13.24933338,13.53333282,13.11733341,13.24600029,62263500
493,15-12-2016,13.22733307,13.38266659,13.15933323,13.17199993,48294000
494,16-12-2016,13.20533276,13.50599957,13.17333317,13.49933338,56953500
495,19-12-2016,13.49933338,13.63000011,13.32266712,13.51533318,52321500
496,20-12-2016,13.53666687,13.9333334,13.5,13.91933346,70336500
497,21-12-2016,13.89666653,14.14866734,13.82733345,13.84666729,78114000
498,22-12-2016,13.88133335,13.99933338,13.76666737,13.89666653,46666500
499,23-12-2016,13.86666679,14.22999954,13.84733295,14.22266674,70057500
500,27-12-2016,14.32533264,14.8166666,14.29466724,14.63533306,88735500
501,28-12-2016,14.76866722,14.92000008,14.47999954,14.649333,56737500
502,29-12-2016,14.57066727,14.61333275,14.27466679,14.31200027,60675000
503,30-12-2016,14.42000008,14.5,14.11200047,14.24600029,69639000
504,03-01-2017,14.32400036,14.6886673,14.06400013,14.4659996,88849500
505,04-01-2017,14.3166666,15.19999981,14.28733253,15.13266659,168202500
506,05-01-2017,15.09466743,15.16533279,14.7966671,15.11666679,88675500
507,06-01-2017,15.12866688,15.35400009,15.02999973,15.26733303,82918500
508,09-01-2017,15.26466656,15.46133327,15.19999981,15.41866684,59692500
509,10-01-2017,15.46666718,15.46666718,15.1260004,15.32466698,54900000
510,11-01-2017,15.27133274,15.33199978,15.11200047,15.31533337,54762000
511,12-01-2017,15.27066708,15.38000011,15.03866673,15.30599976,56853000
512,13-01-2017,15.33333302,15.85666656,15.30599976,15.85000038,91395000
513,17-01-2017,15.77999973,15.99733257,15.62466717,15.70533276,69262500
514,18-01-2017,15.77666664,15.98066711,15.70533276,15.89066696,56535000
515,19-01-2017,16.48333359,16.57866669,16.04999924,16.25066757,115984500
516,20-01-2017,16.36400032,16.39999962,16.20066643,16.31533241,63064500
517,23-01-2017,16.38999939,16.72599983,16.36666679,16.59466743,93943500
518,24-01-2017,16.66666794,16.98666763,16.64333344,16.97400093,74482500
519,25-01-2017,17.15399933,17.23066711,16.78666687,16.96466637,77139000
520,26-01-2017,16.95266724,17.04933357,16.71666718,16.83399963,47281500
521,27-01-2017,16.75866699,16.86666679,16.56800079,16.86333275,47494500
522,30-01-2017,16.83533287,17.01933289,16.47333336,16.70866776,57016500
523,31-01-2017,16.61599922,17.0593338,16.51333237,16.79533386,61741500
524,01-02-2017,16.87000084,16.87999916,16.60333252,16.61599922,59382000
525,02-02-2017,16.55599976,16.82799911,16.51399994,16.77000046,37497000
526,03-02-2017,16.79400063,16.81200027,16.64533234,16.75533295,32800500
527,06-02-2017,16.73333359,17.18799973,16.70866776,17.18466759,53437500
528,07-02-2017,17.21266747,17.33333206,17.09466743,17.16533279,63672000
529,08-02-2017,17.15666771,17.55733299,17.07999992,17.47200012,58995000
530,09-02-2017,17.75,18.07866669,17.74333382,17.94666672,117303000
531,10-02-2017,17.98600006,18.06333351,17.74066734,17.94866753,54295500
532,13-02-2017,18.04933357,18.71933365,18.0340004,18.70666695,105444000
533,14-02-2017,18.60199928,19.15933228,18.5739994,18.73200035,110178000
534,15-02-2017,18.66666794,18.81599998,18.42933273,18.65066719,74218500
535,16-02-2017,18.50666618,18.66666794,17.89999962,17.93000031,106159500
536,17-02-2017,17.71999931,18.19266701,17.61000061,18.14866638,93856500
537,21-02-2017,18.36333275,18.76000023,18.26733208,18.49266624,85150500
538,22-02-2017,18.68733215,18.89666748,18.17333221,18.23399925,131325000
539,23-02-2017,17.60000038,17.6439991,17.03733253,17.06599998,223728000
540,24-02-2017,16.84399986,17.21666718,16.68000031,17.13333321,122574000
541,27-02-2017,16.54466629,16.55733299,16.13400078,16.41533279,171912000
542,28-02-2017,16.27933311,16.73333359,16.26000023,16.66600037,91171500
543,01-03-2017,16.94533348,16.98999977,16.60733223,16.66799927,72142500
544,02-03-2017,16.64733315,16.88533211,16.55133247,16.69866753,50277000
545,03-03-2017,16.7159996,16.79333305,16.60000038,16.77133369,43791000
546,06-03-2017,16.52733231,16.78000069,16.50066757,16.74733353,50332500
547,07-03-2017,16.79466629,16.9260006,16.55466652,16.57266617,51892500
548,08-03-2017,16.46666718,16.67133331,16.35466766,16.45800018,55878000
549,09-03-2017,16.50866699,16.57733345,16.20000076,16.32666779,58189500
550,10-03-2017,16.41399956,16.43333244,16.20000076,16.24600029,45994500
551,13-03-2017,16.32133293,16.45666695,16.18533325,16.41133308,45339000
552,14-03-2017,16.40733337,17.20800018,16.40133286,17.20000076,113976000
553,15-03-2017,17.13333321,17.39999962,16.95133209,17.04866791,79962000
554,16-03-2017,17.49333382,17.71666718,17.27066612,17.46999931,106983000
555,17-03-2017,17.60000038,17.6886673,17.41333389,17.43333244,97462500
556,20-03-2017,17.37333298,17.63666725,17.25466728,17.46133232,54214500
557,21-03-2017,17.52199936,17.65333366,16.68266678,16.71199989,103629000
558,22-03-2017,16.77066612,17.00466728,16.70066643,17.00066757,60889500
559,23-03-2017,17.02599907,17.1779995,16.88666725,16.98533249,49803000
560,24-03-2017,17.0466671,17.59266663,17.00066757,17.54400063,84709500
561,27-03-2017,17.37333298,18.03800011,17.31666756,18.01466751,93462000
562,28-03-2017,18.46800041,18.71199989,18.33333206,18.49666786,119814000
563,29-03-2017,18.55599976,18.63999939,18.36933327,18.49200058,55143000
564,30-03-2017,18.5359993,18.79999924,18.48066711,18.52799988,62226000
565,31-03-2017,18.58200073,18.64533234,18.42133331,18.55333328,49419000
566,03-04-2017,19.12666702,19.93333244,18.97200012,19.90133286,208329000
567,04-04-2017,19.79266739,20.32066727,19.63533211,20.24666786,152019000
568,05-04-2017,20.13599968,20.32533264,19.61333275,19.66666794,118213500
569,06-04-2017,19.79199982,20.1293335,19.60666656,19.91333389,82809000
570,07-04-2017,19.83333206,20.17933273,19.80999947,20.1693325,68694000
571,10-04-2017,20.61000061,20.91533279,20.5806675,20.82600021,114967500
572,11-04-2017,20.8920002,20.89800072,20.36666679,20.5806675,85869000
573,12-04-2017,20.42266655,20.56333351,19.75466728,19.78933334,90760500
574,13-04-2017,19.78000069,20.49266624,19.68666649,20.26666641,139269000
575,17-04-2017,20.18000031,20.26666641,19.91200066,20.09600067,62080500
576,18-04-2017,19.97999954,20.05599976,19.86000061,20.01666641,45535500
577,19-04-2017,20.16399956,20.44133377,20.14066696,20.36800003,58470000
578,20-04-2017,20.43400002,20.61000061,20.01533318,20.1673336,92241000
579,21-04-2017,20.13333321,20.42666626,20.02799988,20.37333298,67647000
580,24-04-2017,20.61466789,20.7033329,20.40133286,20.53533363,76252500
581,25-04-2017,20.53333282,20.93199921,20.39066696,20.9193325,101065500
582,26-04-2017,20.82466698,20.96666718,20.60000038,20.6779995,70425000
583,27-04-2017,20.77933311,20.87266731,20.5,20.57533264,52029000
584,28-04-2017,20.65533257,20.98666763,20.53333282,20.93799973,67582500
585,01-05-2017,20.99200058,21.81666756,20.9873333,21.52199936,132444000
586,02-05-2017,21.60000038,21.84399986,21.10400009,21.25933266,80742000
587,03-05-2017,21.1779995,21.43533325,20.69666672,20.73466682,107001000
588,04-05-2017,20.49600029,20.51799965,19.38400078,19.69733238,212280000
589,05-05-2017,19.86666679,20.56999969,19.78666687,20.55666733,122659500
590,08-05-2017,20.7266674,20.9193325,20.38800049,20.47933388,105097500
591,09-05-2017,20.62533379,21.4659996,20.60666656,21.4173336,145147500
592,10-05-2017,21.43733215,21.70000076,21.20800018,21.68133354,86124000
593,11-05-2017,21.55999947,21.73333359,21.30666733,21.54000092,71307000
594,12-05-2017,21.69866753,21.79999924,21.43533325,21.65399933,61824000
595,15-05-2017,21.22533226,21.34666634,20.83533287,21.05866623,114330000
596,16-05-2017,21.17266655,21.33733368,21.00933266,21.13400078,62287500
597,17-05-2017,20.95933342,20.97533226,20.36666679,20.40733337,100678500
598,18-05-2017,20.46666718,20.92933273,20.35400009,20.8706665,84807000
599,19-05-2017,21.03333282,21.10000038,20.68000031,20.72200012,70314000
600,22-05-2017,20.85333252,20.95800018,20.4533329,20.69000053,64938000
601,23-05-2017,20.69733238,20.71533394,20.23200035,20.25733376,64776000
602,24-05-2017,20.43400002,20.73333359,20.36000061,20.68133354,75499500
603,25-05-2017,20.73466682,21.1313324,20.52066612,21.12199974,75210000
604,26-05-2017,21.15200043,21.69933319,21.08733368,21.6760006,117033000
605,30-05-2017,21.73333359,22.41866684,21.71733284,22.34000015,116743500
606,31-05-2017,22.5126667,22.85933304,22.34399986,22.73399925,149451000
607,01-06-2017,22.93333244,22.99200058,22.48600006,22.69133377,114120000
608,02-06-2017,22.65133286,22.85866737,22.39533234,22.65666771,83853000
609,05-06-2017,22.56666756,23.22933388,22.28066635,23.1546669,101766000
610,06-06-2017,22.97999954,23.9659996,22.66466713,23.5233326,166302000
611,07-06-2017,23.75600052,24.03333282,23.6760006,23.9766674,140970000
612,08-06-2017,24.25,24.79333305,24.01466751,24.66666794,135922500
613,09-06-2017,24.96133232,25.12466621,23.65333366,23.82133293,258921000
614,12-06-2017,23.86599922,24.29999924,23.37466621,23.93400002,157765500
615,13-06-2017,24.50799942,25.06666756,24.4406662,25.06333351,177118500
616,14-06-2017,25.40600014,25.61666679,25.08733368,25.37733269,192276000
617,15-06-2017,24.83333206,25.03066635,24.43266678,25.02266693,156397500
618,16-06-2017,25.19866753,25.20066643,24.67333221,24.76000023,100965000
619,19-06-2017,25,25.11333275,24.52000046,24.65333366,98239500
620,20-06-2017,25.11133385,25.25866699,24.64866638,24.81599998,111580500
621,21-06-2017,24.95666695,25.13266754,24.53466606,25.09333229,73848000
622,22-06-2017,25.19933319,25.66666794,24.9046669,25.50733376,112947000
623,23-06-2017,25.49666786,25.79933357,25.29000092,25.56333351,96687000
624,26-06-2017,25.77933311,25.7966671,24.87333298,25.16600037,99061500
625,27-06-2017,25.09333229,25.09333229,24.13466644,24.15800095,104946000
626,28-06-2017,24.44533348,24.78266716,24.16799927,24.74933243,94537500
627,29-06-2017,24.70733261,24.73333359,23.60666656,24.04999924,123315000
628,30-06-2017,24.24733353,24.45133209,23.9746666,24.10733223,87727500
629,03-07-2017,24.68266678,24.75666618,23.43333244,23.50799942,94581000
630,05-07-2017,23.14666748,23.14933205,21.75533295,21.80599976,255700500
631,06-07-2017,21.15066719,21.38599968,20.42000008,20.58866692,289867500
632,07-07-2017,20.89999962,21.13333321,20.49200058,20.8813324,212653500
633,10-07-2017,20.86000061,21.19599915,20.20866776,21.06999969,207313500
634,11-07-2017,21.06666756,21.81866646,20.9533329,21.81466675,173391000
635,12-07-2017,22.02666664,22.20666695,21.63333321,21.96800041,155191500
636,13-07-2017,22.00733376,22.10666656,21.33133316,21.56066704,128917500
637,14-07-2017,21.54599953,21.89466667,21.41466713,21.85199928,84378000
638,17-07-2017,21.70266724,21.80666733,20.89666748,21.30466652,148153500
639,18-07-2017,21.16666794,21.94199944,21.04400063,21.88266754,95605500
640,19-07-2017,21.88199997,22.11000061,21.54800034,21.68400002,95355000
641,20-07-2017,21.79333305,22.01466751,21.61333275,21.99466705,77493000
642,21-07-2017,21.9640007,22.08399963,21.71999931,21.89333344,73524000
643,24-07-2017,22.01600075,22.89333344,22.00066757,22.83466721,129556500
644,25-07-2017,23,23.04000092,22.27666664,22.63999939,104838000
645,26-07-2017,22.6906662,23.03333282,22.54133224,22.92333221,72312000
646,27-07-2017,23.06666756,23.16666794,21.75266647,22.29733276,124536000
647,28-07-2017,22.45933342,22.63999939,22.1673336,22.33799934,73206000
648,31-07-2017,22.36666679,22.76600075,21.40266609,21.56466675,128026500
649,01-08-2017,21.53333282,21.62999916,21.07533264,21.30466652,124546500
650,02-08-2017,21.2626667,21.80800056,20.74799919,21.72599983,196372500
651,03-08-2017,23.02199936,23.33333206,22.87666702,23.13933372,203025000
652,04-08-2017,23.13333321,23.81800079,22.88666725,23.79400063,139033500
653,07-08-2017,23.82333374,23.96533394,23.51666641,23.6779995,94867500
654,08-08-2017,23.83533287,24.5720005,23.82666779,24.34799957,111747000
655,09-08-2017,24.06666756,24.66666794,23.93000031,24.23533249,103381500
656,10-08-2017,24.10666656,24.44333267,23.6439991,23.69333267,106393500
657,11-08-2017,23.79800034,24.08399963,23.57466698,23.8579998,65487000
658,14-08-2017,24.30866623,24.5106678,24.17333221,24.25333214,67788000
659,15-08-2017,24.34666634,24.36599922,23.95800018,24.15533257,46276500
660,16-08-2017,24.20000076,24.43333244,24.16799927,24.19400024,51207000
661,17-08-2017,24.0806675,24.21999931,23.43933296,23.46133232,75415500
662,18-08-2017,23.52733231,23.60000038,23.05333328,23.16399956,81123000
663,21-08-2017,23.05466652,23.05466652,22.12333298,22.52400017,97431000
664,22-08-2017,22.74200058,22.81599998,22.49133301,22.75666618,64830000
665,23-08-2017,22.59933281,23.56599998,22.55333328,23.51799965,74317500
666,24-08-2017,23.50133324,23.77733231,23.31599998,23.52866745,68770500
667,25-08-2017,23.61599922,23.71266747,23.15333366,23.2033329,52260000
668,28-08-2017,23.15200043,23.15666771,22.64800072,23.04400063,56460000
669,29-08-2017,22.63199997,23.27000046,22.58333206,23.15733337,61105500
670,30-08-2017,23.3113327,23.56466675,23.13333321,23.54533386,51193500
671,31-08-2017,23.56999969,23.89599991,23.52133369,23.7266674,61092000
672,01-09-2017,23.74133301,23.83933258,23.57933235,23.69333267,45742500
673,05-09-2017,23.58666611,23.69933319,23.0593338,23.30599976,57526500
674,06-09-2017,23.29999924,23.39866638,22.77066612,22.96866608,61371000
675,07-09-2017,23.06533241,23.49866676,22.89666748,23.37400055,63588000
676,08-09-2017,23.26600075,23.31866646,22.81999969,22.89333344,48952500
677,11-09-2017,23.42333221,24.24733353,23.33333206,24.24600029,115006500
678,12-09-2017,24.29933357,24.58399963,24.02666664,24.18333244,89593500
679,13-09-2017,24.25466728,24.53800011,23.97266769,24.41533279,62778000
680,14-09-2017,24.28866768,25.19733238,24.17533302,25.1760006,108037500
681,15-09-2017,24.96733284,25.33333206,24.84666634,25.32066727,81307500
682,18-09-2017,25.35000038,25.97400093,25.17866707,25.66666794,107820000
683,19-09-2017,25.33333206,25.49266624,24.9046669,25.00666618,96778500
684,20-09-2017,24.86666679,25.21666718,24.73800087,24.92733383,73786500
685,21-09-2017,24.99333382,25.12199974,24.30066681,24.43199921,69273000
686,22-09-2017,24.43266678,24.65999985,23.3920002,23.40600014,122391000
687,25-09-2017,23.54333305,23.83133316,22.85866737,22.99933243,114088500
688,26-09-2017,23.39533234,23.41600037,22.7266674,23.01666641,107344500
689,27-09-2017,23.32666779,23.43266678,22.70000076,22.73133278,90904500
690,28-09-2017,22.65866661,22.85000038,22.36000061,22.63999939,79794000
691,29-09-2017,22.79066658,22.97866631,22.57333374,22.73999977,76606500
692,02-10-2017,22.83466721,22.91333389,22.36733246,22.76866722,79302000
693,03-10-2017,22.39333344,23.23666763,22.08533287,23.20933342,152304000
694,04-10-2017,23.41666794,23.90800095,23.30666733,23.6673336,122452500
695,05-10-2017,23.73333359,23.82933235,23.42333221,23.6886673,62575500
696,06-10-2017,23.54000092,24.00666618,23.48333359,23.79199982,64462500
697,09-10-2017,23.30999947,23.45000076,22.84466743,22.86266708,112405500
698,10-10-2017,23.12000084,23.70866776,23.03533363,23.70599937,104677500
699,11-10-2017,23.59266663,23.84000015,23.40999985,23.63999939,67512000
700,12-10-2017,23.53000069,23.98533249,23.50933266,23.71199989,61305000
701,13-10-2017,23.79866791,23.89933205,23.57866669,23.70466614,53107500
702,16-10-2017,23.58399963,23.63199997,23.1439991,23.37333298,80632500
703,17-10-2017,23.3939991,23.74799919,23.33799934,23.71666718,49399500
704,18-10-2017,23.73133278,24.20000076,23.60866737,23.9766674,74086500
705,19-10-2017,23.70400047,23.80999947,23.21333313,23.45400047,75927000
706,20-10-2017,23.5126667,23.63666725,22.95599937,23.00666618,73956000
707,23-10-2017,23.32533264,23.32999992,22.41666794,22.46800041,86209500
708,24-10-2017,22.58666611,22.85333252,22.41066742,22.4893322,67375500
709,25-10-2017,22.44666672,22.5,21.57066727,21.72266769,128911500
710,26-10-2017,21.85199928,22.01533318,21.5466671,21.74466705,75352500
711,27-10-2017,21.31666756,21.63933372,21.11066628,21.39133263,104695500
712,30-10-2017,21.27866745,21.58533287,21.14999962,21.33866692,63816000
713,31-10-2017,21.34866714,22.12999916,21.3453331,22.10199928,85084500
714,01-11-2017,22.14999962,22.17399979,21.35066795,21.40533257,126859500
715,02-11-2017,20.00866699,20.57933235,19.50866699,19.95066643,296871000
716,03-11-2017,19.96666718,20.41666794,19.67533302,20.40600014,133410000
717,06-11-2017,20.46666718,20.5,19.93400002,20.18533325,97290000
718,07-11-2017,20.06800079,20.43333244,20.00200081,20.40333366,79414500
719,08-11-2017,20.36666679,20.45933342,20.08666611,20.29266739,70879500
720,09-11-2017,20.16666794,20.29733276,19.75333214,20.19933319,81706500
721,10-11-2017,20.16666794,20.55733299,20.12333298,20.19933319,69381000
722,13-11-2017,20.00866699,21.12000084,19.9406662,21.02666664,113773500
723,14-11-2017,21,21.09000015,20.45999908,20.57999992,85141500
724,15-11-2017,20.40066719,20.8326664,20.10000038,20.75333214,89680500
725,16-11-2017,20.93266678,21.20933342,20.75333214,20.83333206,87331500
726,17-11-2017,21.71133232,21.77799988,20.87666702,21.00333214,206026500
727,20-11-2017,20.9193325,21.03333282,20.31666756,20.5826664,123715500
728,21-11-2017,20.72400093,21.21533394,20.5806675,21.18733215,108919500
729,22-11-2017,21.11800003,21.16133308,20.78933334,20.84000015,73764000
730,24-11-2017,20.9193325,21.09399986,20.73333359,21.03666687,48661500
731,27-11-2017,20.88333321,21.15600014,20.63400078,21.1206665,68338500
732,28-11-2017,21.09066772,21.33333206,20.9279995,21.17000008,74242500
733,29-11-2017,21.15333366,21.20000076,20.08200073,20.50266647,131511000
734,30-11-2017,20.57066727,20.71333313,20.30266762,20.59000015,65274000
735,01-12-2017,20.36266708,20.68799973,20.33666611,20.43533325,64393500
736,04-12-2017,20.43333244,20.55133247,20.04066658,20.34666634,87526500
737,05-12-2017,20.13333321,20.53333282,20.06666756,20.24666786,69697500
738,06-12-2017,20.00666618,20.89266777,20,20.88400078,107929500
739,07-12-2017,20.79999924,21.24200058,20.73666763,20.74933243,71709000
740,08-12-2017,20.97333336,21.13199997,20.75066757,21.00866699,52027500
741,11-12-2017,20.97533226,21.93400002,20.91666794,21.92733383,119070000
742,12-12-2017,22.03000069,22.7626667,22.00200081,22.73533249,130998000
743,13-12-2017,22.72866631,22.94799995,22.43333244,22.60199928,93322500
744,14-12-2017,22.73399925,23.16266632,22.45999908,22.52599907,86998500
745,15-12-2017,22.80266762,22.92666626,22.38400078,22.89666748,103998000
746,18-12-2017,22.99333382,23.11533356,22.50533295,22.59133339,82143000
747,19-12-2017,22.68400002,22.76600075,22.02000046,22.07333374,102375000
748,20-12-2017,22.17933273,22.20666695,21.6693325,21.93199921,89307000
749,21-12-2017,21.97266769,22.24933243,21.81399918,22.11066628,65778000
750,22-12-2017,21.96733284,22.0613327,21.6546669,21.68000031,63237000
751,26-12-2017,21.58866692,21.59600067,21.10533333,21.15266609,65676000
752,27-12-2017,21.06666756,21.17866707,20.71666718,20.77599907,70681500
753,28-12-2017,20.78333282,21.05466652,20.63599968,21.02400017,64744500
754,29-12-2017,21.07866669,21.09399986,20.66666794,20.75666618,56658000
755,02-01-2018,20.79999924,21.47400093,20.73333359,21.3686676,65283000
756,03-01-2018,21.39999962,21.68333244,21.03666687,21.14999962,67822500
